260,80,106
261,139,180
262,55,76
263,80,104
264,133,178
265,21,26
266,45,60
267,114,152
268,34,46
269,112,145
270,73,99
271,131,170
272,41,56
273,78,100
274,180,234
275,109,142
276,133,172
277,118,158
278,85,112
279,156,207
280,42,59
281,92,124
282,88,115
283,91,120
284,145,189
285,115,153
286,58,78
287,151,199
288,41,57
289,41,54
290,171,227
291,58,78
292,103,134
293,144,189
294,104,136
295,79,106
296,53,70
297,84,110
298,115,153
299,79,105
300,39,49
301,98,126
302,131,171
303,109,143
304,118,154
305,57,75
306,32,46
307,150,194
308,196,258
309,85,115
310,64,86
311,37,53
312,76,98
313,177,230
314,64,88
315,58,80
316,42,56
317,181,239
318,95,128
319,40,54
320,97,131
321,103,138
322,100,131
323,73,96
324,91,122
325,104,136
326,129,168
327,65,89
328,51,65
329,130,170
330,58,78
331,75,97
332,76,101
333,67,86
334,28,40
335,132,173
336,86,113
337,64,84
338,135,178
339,78,105
340,36,46
341,103,133
342,110,145
343,46,60
344,20,29
345,119,156
346,75,98
347,152,198
348,78,102
349,24,33
350,98,131
351,88,115
352,57,74
353,115,152
354,138,185
355,159,207
356,20,25
357,96,126
358,79,104
359,101,135
360,141,183
361,71,92
362,114,147
363,127,168
364,163,215
365,33,43
366,133,177
367,117,151
368,119,159
369,108,143
370,101,134
371,52,71
372,41,57
373,113,146
374,110,146
375,132,176
376,145,191
377,97,127
378,32,40
379,54,69
380,150,197
381,72,95
382,165,218
383,62,82
384,55,76
385,70,94
386,106,139
387,77,104
388,56,76
389,93,119
390,37,47
391,136,178
392,73,98
393,129,172
394,175,228
395,110,142
396,85,114
397,144,186
398,40,56
399,33,44
400,75,97
401,71,95
402,100,131
403,96,127
404,104,139
405,126,167
406,44,61
407,106,137
408,164,212
409,44,59
410,110,145
411,48,66
412,75,99
413,88,118
414,86,113
415,104,135
416,83,109
417,70,93
418,111,146
419,183,238
420,131,172
421,191,251
422,78,100
423,39,54
424,77,102
425,57,78
426,85,112
427,52,67
428,133,176
429,146,195
430,55,75
431,83,113
432,151,196
433,141,184
434,140,186
435,24,33
436,61,80
437,78,103
438,152,202
439,90,120
440,122,162
441,75,97
442,82,111
443,125,167
444,123,162
445,86,111
446,73,98
447,66,86
448,105,136
449,151,198
450,85,109
451,73,95
452,106,137
453,81,119
454,146,191
455,71,97
456,92,120
457,188,245
458,93,123
459,123,162
460,39,55
461,111,148
462,71,96
463,65,87
464,112,150
465,95,125
466,112,145
467,111,144
468,184,241
469,83,112
470,55,73
471,112,149
472,116,155
473,101,132
474,75,99
475,66,89
476,154,201
477,118,155
478,78,105
479,130,170
480,64,84
481,145,189
482,86,113
483,152,200
484,101,135
485,78,102
486,68,93
487,57,75
488,126,163
489,75,98
490,138,182
491,102,138
492,31,43
493,92,125
494,91,119
495,154,202
496,157,204
497,51,70
498,36,45
499,76,101
500,40,52
501,97,129
502,88,118
503,69,94
504,107,142
505,112,144
506,121,160
507,118,158
508,67,86
509,167,220
510,117,154
511,126,164
512,65,88
513,75,102
514,48,66
515,132,170
516,41,54
517,104,137
518,84,114
519,86,112
520,49,63
521,117,154
522,20,30
523,36,46
524,119,159
525,22,29
526,89,115
527,102,133
528,93,120
529,80,104
530,108,144
531,23,29
532,88,114
533,116,152
534,53,69
535,90,116
536,101,131
537,170,220
538,121,161
539,53,71
540,133,175
541,64,88
542,119,157
543,152,201
544,205,271
545,39,51
546,85,115
547,160,210
548,98,130
549,117,153
550,59,79
551,64,85
552,108,141
553,124,162
554,189,245
555,35,49
556,105,137
557,85,112
558,69,92
559,80,107
560,78,101
561,87,117
562,36,48
563,66,90
564,125,165
565,125,166
566,85,114
567,88,115
568,75,100
569,123,165
570,127,167
571,89,120
572,114,152
573,106,137
574,104,136
575,39,54
576,82,112
577,67,88
578,58,74
579,87,117
580,57,74
581,181,235
582,50,68
583,71,96
584,213,277
585,92,123
586,47,61
587,68,91
588,165,216
589,43,58
590,135,176
591,72,98
592,108,146
593,80,108
594,131,171
595,23,35
596,89,117
597,92,119
598,139,184
599,57,75
600,73,97
601,86,113
602,108,142
603,47,63
604,114,148
605,92,123
606,68,92
607,49,64
608,66,87
609,59,77
610,88,116
611,181,234
612,95,126
613,60,78
614,114,151
615,70,92
616,60,80
617,77,103
618,54,72
619,50,67
620,69,91
621,128,171
622,50,68
623,51,71
624,66,86
625,38,52
626,61,81
627,107,142
628,141,188
629,172,228
630,51,68
631,150,194
632,33,47
633,108,140
634,113,150
635,101,132
636,59,78
637,58,79
638,59,76
639,83,112
640,78,105
641,129,168
642,146,191
643,57,73
644,51,69
645,115,153
646,111,147
647,132,174
648,66,89
649,126,165
650,182,238
651,125,165
652,81,107
653,159,209
654,28,37
655,105,140
656,64,86
657,86,111
658,101,133
659,37,52
660,120,156
661,135,175
662,175,228
663,95,125
664,117,155
665,73,95
666,24,33
667,83,110
668,161,213
669,39,54
670,110,144
671,115,148
672,109,143
673,135,177
674,147,192
675,83,111
676,49,64
677,170,224
678,94,122
679,93,120
680,162,210
681,62,84
682,91,122
683,135,177
684,72,98
685,144,189
686,130,171
687,81,107
688,69,95
689,120,161
690,45,58
691,154,199
692,90,116
693,91,117
694,116,153
695,85,114
696,66,86
697,90,118
698,187,243
699,199,261
700,129,170
701,85,110
702,81,106
703,102,136
704,132,173
705,157,204
706,58,76
707,86,111
708,45,60
709,148,192
710,71,95
711,88,114
712,99,133
713,94,127
714,58,75
715,27,36
716,49,66
717,53,72
718,69,91
719,118,154
720,55,75
721,166,220
722,82,111
723,85,113
724,130,170
725,63,83
726,109,141
727,65,85
728,88,116
729,146,191
730,120,156
731,70,90
732,85,115
733,51,71
734,34,47
735,105,140
736,132,175
737,60,79
738,92,120
739,120,158
740,77,100
741,112,147
742,180,236
743,119,157
744,141,183
745,65,83
746,63,86
747,135,177
748,122,160
749,85,111
750,49,66
751,116,152
752,121,161
753,31,45
754,100,132
755,95,125
756,48,67
757,109,145
758,45,63
759,218,285
760,158,207
761,95,126
762,108,143
763,102,131
764,133,175
765,67,87
766,118,153
767,78,103
768,143,189
769,62,84
770,45,61
771,29,38
772,26,36
773,67,91
774,131,169
775,48,61
776,83,110
777,133,176
778,67,87
779,106,140
780,67,86
781,41,55
782,116,153
783,130,174
784,90,118
785,21,32
786,46,62
787,71,91
788,99,128
789,56,77
790,77,103
791,95,125
792,40,57
793,128,167
794,102,132
795,104,139
796,54,71
797,101,134
798,106,141
799,56,73
800,94,124
801,71,92
802,35,46
803,88,113
804,177,230
805,24,34
806,77,102
807,80,105
808,120,157
809,87,117
810,109,141
811,22,29
812,33,44
813,38,53
814,94,126
815,129,167
816,79,105
817,44,58
818,54,73
819,124,161
820,187,242
821,89,118
822,88,113
823,75,97
824,123,159
825,34,44
826,38,48
827,140,184
828,117,155
829,29,42
830,69,90
831,66,90
832,80,109
833,56,75
834,37,52
835,93,122
836,170,220
837,102,135
838,98,130
839,106,138
840,47,66
841,91,121
842,87,117
843,121,158
844,136,179
845,94,123
846,132,173
847,151,196
848,119,157
849,95,125
850,27,39
851,98,132
852,84,108
853,47,64
854,70,93
855,72,95
856,66,90
857,90,117
858,90,120
859,26,35
860,63,83
861,96,127
862,22,33
863,105,138
864,119,156
865,102,134
866,43,58
867,71,94
868,53,73
869,70,94
870,36,50
871,21,30
872,50,68
873,111,146
874,49,65
875,89,114
876,205,268
877,74,98
878,59,80
879,74,97
880,68,90
881,190,249
882,45,59
883,35,49
884,116,155
885,47,65
886,138,180
887,114,149
888,152,201
889,45,57
890,46,62
891,91,120
892,95,127
893,150,199
894,71,94
895,97,131
896,32,44
897,77,101
898,68,87
899,86,116
900,98,127
901,61,78
902,91,118
903,95,127
904,29,40
905,96,123
906,149,193
